tableId,started,ended,time,username,score,winner,bid,building.10a,building.10b,building.11a,building.11b,building.12a,building.12b,building.13a,building.13b,building.1a,building.1b,building.2a,building.2b,building.3a,building.3b,building.4a,building.4b,building.5a,building.5b,building.6a,building.6b,building.7a,building.7b,building.8a,building.8b,building.9a,building.9b,building.A,building.B,building.C,building.D,building.E,building.F,building.G,cowboys,craftsmen,deliveries.ALBUQUERQUE,deliveries.CHICAGO,deliveries.CLEVELAND,deliveries.COLORADO_SPRINGS,deliveries.COLUMBIA,deliveries.DENVER,deliveries.DETROIT,deliveries.EL_PASO,deliveries.GREEN_BAY,deliveries.KANSAS_CITY,deliveries.MEMPHIS,deliveries.MILWAUKEE,deliveries.MINNEAPOLIS,deliveries.MONTREAL,deliveries.NEW_YORK_CITY,deliveries.PITTSBURGH,deliveries.SACRAMENTO,deliveries.SANTA_FE,deliveries.SAN_DIEGO,deliveries.SAN_FRANCISCO,deliveries.ST_LOUIS,deliveries.TOPEKA,deliveries.TORONTO,deliveries.WICHITA,engineers,handLimit,permCerts,players,rttn,score.BID,score.BUILDINGS,score.CATTLE_CARDS,score.CITIES,score.DOLLARS,score.EXTRA_STEP_POINTS,score.HAZARDS,score.JOB_MARKET_TOKEN,score.OBJECTIVE_CARDS,score.STATIONS,score.STATION_MASTERS,score.WORKERS,seat,stepLimit,stops.10a,stops.10b,stops.11a,stops.11b,stops.12a,stops.12b,stops.13a,stops.13b,stops.1a,stops.1b,stops.2a,stops.2b,stops.3a,stops.3b,stops.4a,stops.4b,stops.5a,stops.5b,stops.6a,stops.6b,stops.7a,stops.7b,stops.8a,stops.8b,stops.9a,stops.9b,stops.A,stops.B,stops.C,stops.D,stops.E,stops.F,stops.G,stops.hazard,stops.teepee,tempCertLimit,tempCerts,turns
bab7524b-cb85-4201-81a8-a20248a088f7,2021-03-08T17:31:20Z,2021-03-08T19:59:35Z,148,ferido,52,N,0,,,,,,,,,,B-3,A-1,,,,,INDIAN-TRADE-RISK-2,,,,,,,,,,,E,C,D,F,G,A,B,4,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,5,0,4,N,0,5,33,3,1,3,4,0,3,0,0,0,4,7,,,,,,,,,,0,4,,,,,4,,,,,,,,,,,2,6,1,3,3,2,3,0,0,3,2,32
bab7524b-cb85-4201-81a8-a20248a088f7,2021-03-08T17:31:20Z,2021-03-08T19:59:35Z,148,moritz,96,Y,5,,,,,,,,,,B-1,A-2,,,,,E-2,,,,,,,,,,,E,C,D,F,G,A,B,6,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,5,1,4,N,-5,5,42,11,3,3,7,0,8,3,11,8,1,7,,,,,,,,,,3,4,,,,,6,,,,,,,,,,,6,5,0,5,4,2,4,0,0,4,1,33
bab7524b-cb85-4201-81a8-a20248a088f7,2021-03-08T17:31:20Z,2021-03-08T19:59:35Z,148,eldzik,88,N,3,F-2,,,,,,,,,,,,A-3,,,,C-1-2,,,,E-1,,,B-2,F-1,,E,C,D,F,G,A,B,1,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,6,4,1,4,N,-3,41,1,12,1,3,0,0,0,14,3,16,2,7,4,,,,,,,,,,,,6,,,,2,,,,0,,,0,2,,6,8,0,3,1,0,6,0,0,6,0,33
f8524522-b8ec-4ee8-bc80-494037902068,2020-12-24T01:10:33Z,2020-12-24T01:57:43Z,47,moritz,47,N,3,,,,,,,,,,B-1,F-2,,,E-2,E-1,,,,,,,,,,,,F,E,G,D,B,C,A,6,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,2,N,-3,8,41,-18,0,0,8,0,3,0,0,8,1,4,,,,,,,,,,1,2,,,4,2,,,,,,,,,,,,7,4,1,1,5,5,2,0,0,3,0,29
f8524522-b8ec-4ee8-bc80-494037902068,2020-12-24T01:10:33Z,2020-12-24T01:57:43Z,47,patrickoftheisles,75,Y,0,ROCKFALL-RISK-2,,,,,,,,,B-2,,,,,A-2,,,,,,,,FLOOD-RISK-2,,,DROUGHT-RISK-1,F,E,G,D,B,C,A,1,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,2,N,0,31,6,-6,3,3,18,2,6,1,3,8,2,4,4,,,,,,,,,0,,,,,4,,,,,,,,1,,,0,5,5,0,6,4,4,0,0,0,6,0,28
b5307aee-d9c5-4a01-9b48-8f88e9097f39,2021-02-18T19:31:59Z,2021-02-18T21:19:55Z,107,denisefs,71,Y,,,,,,,,,,,C-2,B-2,,,,,,,,,,,,,,,,G,B,D,C,F,E,A,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,6,1,3,Y,0,2,25,20,2,3,4,0,8,4,3,0,1,6,,,,,,,,,,0,1,,,,,,,,,,,,,,,,4,2,4,3,3,4,5,0,0,4,0,31
b5307aee-d9c5-4a01-9b48-8f88e9097f39,2021-02-18T19:31:59Z,2021-02-18T21:19:55Z,107,jcweb,60,N,,,,,,,,,,,,E-1,,,,,,,,,,,,,,,,G,B,D,C,F,E,A,2,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,6,2,3,Y,0,1,11,2,2,3,0,0,12,18,11,0,3,6,,,,,,,,,,,1,,,,,,,,,,,,,,,,5,1,4,5,2,2,4,0,0,6,0,31
b5307aee-d9c5-4a01-9b48-8f88e9097f39,2021-02-18T19:31:59Z,2021-02-18T21:19:55Z,107,beastall,47,N,,,,,,,,,,,,B-1,,,,B-3,,,,,,,,,,,,G,B,D,C,F,E,A,2,2,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,3,Y,0,4,15,-1,4,3,8,2,10,2,0,0,2,6,,,,,,,,,,,3,,,,1,,,,,,,,,,,,1,3,5,4,2,3,5,0,0,4,0,31
19956a8b-62ca-4cd7-961f-dbc49618d8e4,2021-03-12T08:10:29Z,2021-03-21T18:59:44Z,13609,habe1966,74,N,1,,,,,,,,,B-2,,,ROCKFALL-RISK-2,,ROCKFALL-RISK-1,,B-3,,,,,,,,,,,E,B,C,G,F,D,A,6,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,4,0,4,N,-1,8,28,6,1,3,15,0,6,0,0,8,2,7,,,,,,,,,1,,,4,,2,,5,,,,,,,,,,,4,4,1,2,5,5,0,0,0,6,0,34
19956a8b-62ca-4cd7-961f-dbc49618d8e4,2021-03-12T08:10:29Z,2021-03-21T18:59:44Z,13609,hildegard,129,Y,2,B-1,,,,,,,,,,,,,A-2,,A-3,,,,C-1-2,,,,,,C-2,E,B,C,G,F,D,A,6,6,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,4,1,4,N,-2,32,21,12,6,3,11,0,13,5,12,16,1,7,6,,,,,,,,,,,,,6,,6,,,,2,,,,,,0,8,4,0,4,3,2,1,0,0,6,6,34
19956a8b-62ca-4cd7-961f-dbc49618d8e4,2021-03-12T08:10:29Z,2021-03-21T18:59:44Z,13609,jonflagg,41,N,0,,,,,,,,,E-2,,,,,C-1-1,,,,,,,,,,,,,E,B,C,G,F,D,A,2,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,1,4,N,0,4,6,8,5,3,4,2,0,6,3,0,4,7,,,,,,,,,2,,,,,2,,,,,,,,,,,,,4,4,5,4,3,1,4,0,0,4,1,33
19956a8b-62ca-4cd7-961f-dbc49618d8e4,2021-03-12T08:10:29Z,2021-03-21T18:59:44Z,13609,sfcsuperfan,38,N,0,,,,,,,,,,,,F-2,,,,E-1,,,,,,,,,,,E,B,C,G,F,D,A,3,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,1,4,N,0,4,7,0,3,3,0,0,4,10,7,0,3,7,,,,,,,,,,,,2,,,,4,,,,,,,,,,,4,3,4,5,2,4,4,0,0,6,1,34
9997190c-85b3-4c2a-97cc-a6062a94b503,2021-02-26T15:21:45Z,2021-02-26T16:56:28Z,94,friar_ken,57,N,1,,B-3,,,,,,,,B-1,,,F-1,,FLOOD-RISK-1,,,,,,,,,,,,F,G,C,A,E,D,B,2,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,4,0,3,N,-1,16,8,-12,0,3,11,0,17,7,0,8,2,6,,3,,,,,,,,0,,,0,,2,,,,,,,,,,,,5,3,5,5,3,5,4,1,0,4,4,31
9997190c-85b3-4c2a-97cc-a6062a94b503,2021-02-26T15:21:45Z,2021-02-26T16:56:28Z,94,habe1966,56,N,3,,,,,,,,,,,,B-2,FLOOD-RISK-2,,,,,,,,,,,,,,F,G,C,A,E,D,B,2,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,5,3,3,N,-3,2,0,18,2,3,4,0,1,9,20,0,1,6,,,,,,,,,,,,1,7,,,,,,,,,,,,,,5,6,4,1,1,1,7,0,0,6,3,31
9997190c-85b3-4c2a-97cc-a6062a94b503,2021-02-26T15:21:45Z,2021-02-26T16:56:28Z,94,andrew_de,83,Y,0,,E-1,,,,,,,,,,,DROUGHT-RISK-1,,,,,C-1-2,,,,,,E-2,,,F,G,C,A,E,D,B,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,4,0,3,N,0,24,25,3,3,3,6,2,13,4,0,0,3,6,,2,,,,,,,,,,,3,,,,,0,,,,,,2,,,4,6,4,3,6,3,0,0,0,6,0,30
74f50e7b-587a-40b7-a917-c7510c549d3e,2021-01-20T16:21:53Z,2021-02-10T11:25:05Z,29943,joepunman,58,Y,,,,,,,,,,B-1,,A-1,,,,C-1-1,,,,,,,,,,,F-2,E,D,G,B,C,F,A,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,6,6,0,4,N,0,13,9,-1,1,3,4,0,6,12,3,8,2,7,,,,,,,,,1,,3,,,,0,,,,,,,,,,,3,7,3,4,2,3,2,4,0,0,4,1,32
74f50e7b-587a-40b7-a917-c7510c549d3e,2021-01-20T16:21:53Z,2021-02-10T11:25:05Z,29943,irwando,46,N,,,,,,,,,,E-2,,A-2,,,,,,,,,,,,,,,,E,D,G,B,C,F,A,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,6,0,4,N,0,2,19,11,0,0,0,0,9,1,4,0,1,6,,,,,,,,,1,,1,,,,,,,,,,,,,,,,4,3,4,5,5,3,0,0,0,3,0,31
74f50e7b-587a-40b7-a917-c7510c549d3e,2021-01-20T16:21:53Z,2021-02-10T11:25:05Z,29943,wheelerruss,22,N,,,,,,,,,,E-1,,,,,,,,,,,,,,,,,,E,D,G,B,C,F,A,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6,3,4,N,0,1,7,6,0,0,0,0,-6,8,6,0,3,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,6,2,6,4,5,5,4,0,0,4,1,32
74f50e7b-587a-40b7-a917-c7510c549d3e,2021-01-20T16:21:53Z,2021-02-10T11:25:05Z,29943,confucious,55,N,,,,,,,,,,,,F-1,,,,C-2,,,,,,,,,,,,E,D,G,B,C,F,A,5,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,0,4,N,0,4,29,0,3,0,7,2,6,0,0,4,4,6,,,,,,,,,,,2,,,,0,,,,,,,,,,,,5,4,5,4,4,5,0,0,0,4,0,31
ebad653a-5fd2-486f-81ce-4da52af281ea,2020-10-02T02:19:34Z,2020-10-02T04:17:13Z,117,dannerz,74,N,4,,,,,,,,,,,B-2,,,,,E-2,,,,,,,,,,,A,C,B,G,E,F,D,6,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,4,N,-4,4,40,-6,0,3,4,0,9,2,14,8,1,7,,,,,,,,,,,5,,,,,3,,,,,,,,,,,6,3,2,2,2,2,2,0,0,4,3,28
ebad653a-5fd2-486f-81ce-4da52af281ea,2020-10-02T02:19:34Z,2020-10-02T04:17:13Z,117,lumin,70,N,2,,,,,,,,,,,ROCKFALL-RISK-2,,ROCKFALL-RISK-1,,,A-1,,,,,,,,,,,A,C,B,G,E,F,D,5,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,5,0,4,N,-2,5,29,12,3,3,4,0,12,0,0,4,2,7,,,,,,,,,,,3,,1,,,4,,,,,,,,,,,3,4,5,2,3,2,1,0,0,4,0,28
ebad653a-5fd2-486f-81ce-4da52af281ea,2020-10-02T02:19:34Z,2020-10-02T04:17:13Z,117,patrickoftheisles,63,N,0,,,,,,,,,,A-2,,,C-2,,,A-3,,,,,,,,,,,A,C,B,G,E,F,D,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,4,2,4,N,0,5,0,-12,1,3,0,0,11,38,9,8,4,7,,,,,,,,,,0,,,4,,,4,,,,,,,,,,,4,3,4,6,0,0,5,0,0,6,2,27
ebad653a-5fd2-486f-81ce-4da52af281ea,2020-10-02T02:19:34Z,2020-10-02T04:17:13Z,117,nickismyname,78,Y,1,,FLOOD-RISK-2,,,,,,,,,,,,,,B-1,,C-1-2,,,,,,,E-1,,A,C,B,G,E,F,D,1,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,4,0,4,N,-1,27,7,3,2,3,11,2,11,2,3,8,3,7,,3,,,,,,,,,,,,,,4,,0,,,,,,,2,,4,5,3,2,1,4,0,0,0,6,0,27
5a5f1bf7-e80d-4a2c-9fee-3fc388289dde,2020-08-21T00:34:35Z,2020-08-21T03:04:10Z,149,eugeneyee,57,N,,,B-1,,,,,,,,,,,,,,A-2,,,,,,,,,,,E,D,F,G,C,B,A,1,5,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,4,0,4,N,0,14,0,-18,0,3,4,0,3,27,12,12,3,7,,4,,,,,,,,,,,,,,5,,,,,,,,,,,6,2,3,3,0,2,3,0,0,4,0,26
5a5f1bf7-e80d-4a2c-9fee-3fc388289dde,2020-08-21T00:34:35Z,2020-08-21T03:04:10Z,149,patrickoftheisles,65,Y,,,,,,,,,,,,,,,ROCKFALL-RISK-1,,ROCKFALL-RISK-2,,A-1,,FLOOD-RISK-1,,,,,,,E,D,F,G,C,B,A,5,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,4,N,0,15,20,-6,0,3,7,0,13,1,0,12,2,7,,,,,,,,,,,,,,4,,5,,0,,1,,,,,,,5,3,2,4,3,2,0,0,0,4,2,26
5a5f1bf7-e80d-4a2c-9fee-3fc388289dde,2020-08-21T00:34:35Z,2020-08-21T03:04:10Z,149,gwttester,53,N,,,,,,,,,,,,,FLOOD-RISK-2,,,,C-2,,,,,,,,,,,E,D,F,G,C,B,A,1,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,3,4,N,0,4,5,-12,2,0,12,2,13,6,21,0,1,6,,,,,,,,,,,,1,,,,2,,,,,,,,,,,2,3,2,4,2,3,2,0,0,4,2,25
5a5f1bf7-e80d-4a2c-9fee-3fc388289dde,2020-08-21T00:34:35Z,2020-08-21T03:04:10Z,149,shadyreddog,48,N,,,E-2,,,,,,,,,,,,,,E-1,,F-2,,,,,F-1,,,,E,D,F,G,C,B,A,1,6,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,0,4,N,0,24,5,-6,3,3,0,0,6,5,0,8,4,7,,3,,,,,,,,,,,,,,4,,0,,,,,0,,,,5,4,3,4,2,2,1,0,0,3,1,26
c1434f79-d163-40e8-9fc7-1ad688a179da,2021-02-13T16:14:48Z,2021-02-13T18:19:31Z,124,shogunc,63,N,4,,,,,,,,,,C-2,,,,,,,A-2,,,,,,,,,,A,E,B,F,C,D,G,1,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,4,2,4,N,-4,5,0,2,2,3,3,0,5,22,17,8,1,7,,,,,,,,,,0,,,,,,,4,,,,,,,,,,4,4,5,3,0,3,1,0,0,6,0,29
c1434f79-d163-40e8-9fc7-1ad688a179da,2021-02-13T16:14:48Z,2021-02-13T18:19:31Z,124,hildegard,14,N,3,,,,,,,,,,B-3,,,,,,FLOOD-RISK-2,,,,,,,,,,,A,E,B,F,C,D,G,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1,4,N,-3,4,12,-12,0,3,4,0,3,3,0,0,2,5,,,,,,,,,,3,,,,,,2,,,,,,,,,,,4,3,3,6,3,1,2,1,0,4,3,29
c1434f79-d163-40e8-9fc7-1ad688a179da,2021-02-13T16:14:48Z,2021-02-13T18:19:31Z,124,posti,78,Y,1,,B-2,,,,,,,,,,,ROCKFALL-RISK-1,,,A-3,,,,,,E-1,ROCKFALL-RISK-2,,,F-2,A,E,B,F,C,D,G,1,6,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,0,4,N,-1,35,5,-10,3,3,7,2,8,18,0,8,3,7,,6,,,,,,,,,,,3,,,6,,,,,,0,4,,,0,3,5,0,3,1,5,0,0,0,6,0,28
c1434f79-d163-40e8-9fc7-1ad688a179da,2021-02-13T16:14:48Z,2021-02-13T18:19:31Z,124,fluffigt,26,N,0,,,,,,,,,,,,,E-2,,,C-1-2,,,,,,,,,,,A,E,B,F,C,D,G,5,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,6,0,4,N,0,4,11,-6,0,0,4,0,8,1,0,4,4,4,,,,,,,,,,,,,6,,,3,,,,,,,,,,,5,2,5,6,3,1,2,0,0,4,2,28
a339dd08-6cc8-46a5-a3be-c994aa905c0a,2021-03-04T14:41:07Z,2021-03-27T03:33:01Z,32451,drstrangegame74,64,N,3,,,B-1,,,,,,,,,,,,,,,,,,,,,B-2,,,G,E,A,D,C,F,B,4,4,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,3,Y,-3,33,18,-18,0,3,6,0,5,14,6,0,1,6,,,6,,,,,,,,,,,,,,,,,,,,,4,,,6,3,0,3,3,5,6,0,0,3,0,30
a339dd08-6cc8-46a5-a3be-c994aa905c0a,2021-03-04T14:41:07Z,2021-03-27T03:33:01Z,32451,brinbrin,67,Y,0,,,,,,,,,B-3,,,,,,ROCKFALL-RISK-2,,,,,,,,,,,,G,E,A,D,C,F,B,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,4,3,3,Y,0,4,3,-3,3,3,21,2,5,12,17,0,2,6,,,,,,,,,1,,,,,,8,,,,,,,,,,,,5,5,2,6,4,10,6,0,0,6,0,29
a339dd08-6cc8-46a5-a3be-c994aa905c0a,2021-03-04T14:41:07Z,2021-03-27T03:33:01Z,32451,rexdp,55,N,0,,,,,,,,,E-1,,,,G-1,,ROCKFALL-RISK-1,,,,,,,,,,,,G,E,A,D,C,F,B,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,3,Y,0,5,2,-1,1,3,13,0,9,14,9,0,3,6,,,,,,,,,0,,,,1,,4,,,,,,,,,,,,4,5,0,4,1,5,2,0,0,6,1,29
3386ece4-d4cf-446a-84e2-d9af4b4b1cf4,2021-01-30T20:09:18Z,2021-01-30T23:09:36Z,180,johbor,91,Y,,,,,,,,,,,,E-1,,,,,,,FLOOD-RISK-2,,G-1,,A-1,ROCKFALL-RISK-2,,,,E,C,G,F,D,A,B,2,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,6,2,4,Y,0,22,6,3,0,3,0,0,8,20,29,0,2,7,,,,,,,,,,,2,,,,,,,0,,1,,1,3,,,,5,5,3,3,2,2,5,0,0,6,2,33
3386ece4-d4cf-446a-84e2-d9af4b4b1cf4,2021-01-30T20:09:18Z,2021-01-30T23:09:36Z,180,nmgara,65,N,,,,,,,,,,,,F-2,,,,,,,,,,,,E-2,,,,E,C,G,F,D,A,B,3,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,1,4,Y,0,7,15,4,0,3,12,0,9,7,8,0,1,5,,,,,,,,,,,5,,,,,,,,,,,,4,,,,3,5,2,2,3,3,3,0,0,4,1,32
3386ece4-d4cf-446a-84e2-d9af4b4b1cf4,2021-01-30T20:09:18Z,2021-01-30T23:09:36Z,180,gilbertq,44,N,,,,,,,,,,,,C-2,,,,,,,,,,,,,,,,E,C,G,F,D,A,B,2,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6,0,4,Y,0,1,29,2,4,3,0,2,3,0,0,0,3,7,,,,,,,,,,,3,,,,,,,,,,,,,,,,1,1,4,6,5,0,5,0,0,3,1,32
3386ece4-d4cf-446a-84e2-d9af4b4b1cf4,2021-01-30T20:09:18Z,2021-01-30T23:09:36Z,180,justtoni,44,N,,,,,,,,,,,,B-1,,,,,,,,,,,,,,,,E,C,G,F,D,A,B,2,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,6,3,4,Y,0,1,23,0,1,3,4,0,8,4,0,0,4,7,,,,,,,,,,,4,,,,,,,,,,,,,,,,4,1,4,5,1,3,3,0,0,3,1,32
0bb3f649-7355-49f2-86ce-e6bfde04966d,2021-02-19T18:53:43Z,2021-02-19T19:45:04Z,51,patrickoftheisles,62,Y,4,,,,,,,,,E-2,,,,,A-2,,A-3,,,,,,,,,,,E,G,B,F,A,D,C,6,1,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,2,N,-4,7,32,-6,2,3,3,2,11,1,3,8,1,5,,,,,,,,,2,,,,,4,,5,,,,,,,,,,,6,3,0,5,5,1,2,0,0,3,0,31
0bb3f649-7355-49f2-86ce-e6bfde04966d,2021-02-19T18:53:43Z,2021-02-19T19:45:04Z,51,dannerz,55,N,0,,B-2,,,,,,,E-1,,,C-1-2,,,,,,,,,,,,B-1,,,E,G,B,F,A,D,C,1,2,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,2,N,0,21,2,-6,3,3,3,0,6,13,10,0,2,5,,3,,,,,,,1,,,0,,,,,,,,,,,,1,,,4,5,3,6,1,3,2,0,0,6,0,31
62641537-04a1-4c8c-8595-7f9a8d836be6,2021-02-06T00:45:56Z,2021-02-06T03:16:03Z,150,ken126,40,N,0,,,,,,,,,,,B-2,,A-3,,B-1,,,,,,,,,,,,D,F,G,C,B,A,E,4,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,3,N,0,5,23,-6,0,0,4,0,3,4,7,0,3,5,,,,,,,,,,,2,,2,,0,,,,,,,,,,,,4,4,2,4,3,0,4,0,0,4,0,26
62641537-04a1-4c8c-8595-7f9a8d836be6,2021-02-06T00:45:56Z,2021-02-06T03:16:03Z,150,mandm,34,N,5,FLOOD-RISK-1,,,,,,,,,C-2,,,E-2,,,,,,,DROUGHT-RISK-1,,,,,F-1,,D,F,G,C,B,A,E,1,6,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,3,N,-5,29,3,-12,1,3,5,2,0,0,0,8,1,6,3,,,,,,,,,0,,,4,,,,,,,0,,,,,2,,4,6,0,4,2,3,0,0,0,4,0,26
62641537-04a1-4c8c-8595-7f9a8d836be6,2021-02-06T00:45:56Z,2021-02-06T03:16:03Z,150,mjm,59,Y,2,FLOOD-RISK-2,,,,,,,,,E-1,,,,,,,,,,G-2,,,,,,,D,F,G,C,B,A,E,1,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,1,3,N,-2,19,3,8,3,0,10,0,8,4,6,0,2,5,4,,,,,,,,,0,,,,,,,,,,1,,,,,,,4,4,2,2,1,2,4,0,0,4,0,26
3861724c-02b3-4645-b108-80c3e1d835d6,2021-02-22T13:49:05Z,2021-02-22T14:20:40Z,31,moritz,73,Y,4,,,,,,,,,C-2,,B-1,,,,A-3,,,,,,,,,,,,D,G,C,F,E,A,B,6,2,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,0,2,N,-4,5,44,-6,2,3,11,2,8,0,0,8,1,5,,,,,,,,,0,,5,,,,1,,,,,,,,,,,,5,4,2,2,5,2,1,0,0,3,0,29
3861724c-02b3-4645-b108-80c3e1d835d6,2021-02-22T13:49:05Z,2021-02-22T14:20:40Z,31,habe1966,34,N,0,,B-2,,,,,,,,,,,ROCKFALL-RISK-2,,,,,,,,,,,,,,D,G,C,F,E,A,B,4,3,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,2,N,0,12,10,-12,1,3,9,0,6,2,3,0,2,4,,3,,,,,,,,,,,4,,,,,,,,,,,,,,4,3,3,4,3,4,4,0,0,4,1,29
89270447-ada5-4f0e-98e5-a0c06de4472b,2021-04-04T17:34:26Z,2021-04-04T18:30:20Z,55,ruffians,66,N,0,,,,,,,,,,A-2,FLOOD-RISK-2,,E-1,,,,,,,E-2,,,,,,,E,D,B,A,G,C,F,5,2,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,2,N,0,8,28,-6,1,3,17,0,10,1,0,4,2,5,,,,,,,,,,1,3,,3,,,,,,,6,,,,,,,3,5,1,2,4,3,0,0,0,4,3,31
89270447-ada5-4f0e-98e5-a0c06de4472b,2021-04-04T17:34:26Z,2021-04-04T18:30:20Z,55,friar_ken,109,Y,4,C-1-2,,,,,,,,,A-1,,,A-3,,FLOOD-RISK-1,,,,,,,,,ROCKFALL-RISK-2,,,E,D,B,A,G,C,F,1,6,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,4,3,2,N,-4,26,0,8,3,3,5,2,16,9,33,8,1,5,2,,,,,,,,,0,,,3,,1,,,,,,,,,0,,,7,3,5,6,0,0,3,0,0,6,2,32
c06a3dde-fa35-4635-aaa0-299855985a2f,2021-01-10T19:56:39Z,2021-01-10T22:07:18Z,130,blahbla77,70,N,0,,,,B-2,,ROCKFALL-RISK-1,,ROCKFALL-RISK-2,,,,,,G-1,,,A-1,,B-1,,,,,,,,E,G,B,D,A,C,F,2,6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,5,1,3,Y,0,30,6,-1,3,3,4,0,7,10,0,8,2,6,,,,1,,1,,4,,,,,,4,,,4,,0,,,,,,,,5,5,5,4,2,3,3,1,0,6,0,42
